Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S54580292,Cedar Waxwing,Bombycilla cedrorum,29256,72,US-TX,Brazoria,L1050285,Lewisville Lake Environmental Learning Area (LLELA),33.0662579,-96.9750008,2017-12-23,08:28 AM,eBird - Traveling Count,68,1,5.529,,1,,,,
S41027566,Cedar Waxwing,Bombycilla cedrorum,29256,45,US-TX,Chambers,L6552590, Highway 36,29.378173,-95.812469,2018-06-28,07:00 AM,eBird - Casual Observation,,0,,,1,,,,
S29131299,Cedar Waxwing,Bombycilla cedrorum,29256,25,US-TX,Harris,L209616,High Island--Boy Scout Woods (UTC 055),29.5613445,-94.3902236,2018-10-13,05:05 PM,eBird - Traveling Count,119,1,.483,,1,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",
S33589249,Cedar Waxwing,Bombycilla cedrorum,29256,1,US-TX,Nueces,L366758,Archbishop Fiorenza Park--W.of Eldridge Pkwy (Eldridge Retention Basin),29.7193575,-95.6289482,2018-02-03,03:41 PM,eBird - Traveling Count,81,1,1.287,,1,,,,
S76447696,Cedar Waxwing,Bombycilla cedrorum,29256,6,US-TX,Brewster,L128890,Bentsen-Rio Grande Val. SP WBC (Mission) (LTC 069),26.1849709,-98.3793885,2014-03-01,08:01 AM,eBird - Traveling Count,178,1,1.609,,1,,,,
S134792236,Cedar Waxwing,Bombycilla cedrorum,29256,18,US-TX,Fort Bend,L454308,"Rose Hill Cemetery, Corpus Christi",27.7908875,-97.4213639,2021-03-26,05:08 PM,eBird - Traveling Count,16,0,.355,,1,,,,
S28658846,Cedar Waxwing,Bombycilla cedrorum,29256,14,US-TX,Collin,L849838,Booty's Road Park,30.6632943,-97.7160931,2017-03-07,10:20 AM,eBird - Traveling Count,74,1,1.287,,1,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",
S86943927,Phainopepla,Phainopepla nitens,29276,1,US-TX,Denton,L128907,Big Bend NP--Rio Grande Village (FWTX 44),29.1809226,-102.9557133,2020-04-23,06:36 PM,eBird - Traveling Count,55,1,1.693,,1,,"Male, next to bathrooms.",,
S17964947,House Sparrow,Passer domesticus,30886,3,US-TX,Dallas,L2509828,Bamberger Park,29.5551359,-98.6289132,2015-07-27,11:25 AM,eBird - Traveling Count,60,1,1.609,,2,,,"73 degrees. Overcast, wind 10 mph.",
S41031160,House Sparrow,Passer domesticus,30886,3,US-TX,Cameron,L619020,Surfside Beach & Jetty (UTC 106),28.9381014,-95.295217,2018-06-28,08:48 AM,eBird - Traveling Count,170,1,1.448,,1,,,,
S17285285,House Sparrow,Passer domesticus,30886,X,US-TX,Denton,L360452,Big Bend NP--Panther Junction,29.3281624,-103.2064569,2023-04-22,10:00 AM,eBird - Stationary Count,10,1,,,1,,,,
S19063988,House Sparrow,Passer domesticus,30886,8,US-TX,Aransas,L273764,Hugh Ramsey Park (Harlingen Arroyo Colorado) WBC (LTC 026),26.1857402,-97.6641657,2019-09-28,09:15 AM,eBird - Traveling Count,105,1,2.414,,2,,,Overcast sky,
S38203066,House Sparrow,Passer domesticus,30886,10,US-AZ,Coconino,L281856,Grand Canyon NP--South Rim,36.016,-112.09,2020-07-01,09:40 AM,eBird - Traveling Count,605,1,40.234,,2,,,,
S31018818,House Sparrow,Passer domesticus,30886,1,US-TX,Tarrant,L3236111,County Road 971,33.318382,-96.628764,2016-03-26,07:54 AM,eBird - Traveling Count,63,1,1.609,,1,,,"<br />Submitted from eBird for iOS, version 1.2.5 Build 73",
S56579405,House Sparrow,Passer domesticus,30886,1,US-TX,Williamson,L247123,Canyon Lake--Canyon Pk (HOTE 074),29.9097001,-98.2211248,2020-09-10,10:41 AM,eBird - Traveling Count,19,1,2.414,,1,,,,
S38161400,House Sparrow,Passer domesticus,30886,6,US-NM,Dona Ana,L6092041,Mesilla Hills Dr,32.266268,-106.83758,2017-04-15,07:05 AM,eBird - Traveling Count,20,1,.161,,2,,,,
S33581506,House Sparrow,Passer domesticus,30886,15,US-TX,Nueces,L247020,Kleb Woods Nature Preserve (UTC 098),30.0720853,-95.7398187,2018-02-03,09:22 AM,eBird - Traveling Count,55,1,1.207,,1,,,,
S35030290,House Sparrow,Passer domesticus,30886,2,US-TX,Brewster,L246727,Anzalduas Park (LTC 068),26.1384105,-98.3327866,2014-03-12,01:54 PM,eBird - Traveling Count,84,1,1.609,,1,,,,
S134783046,House Sparrow,Passer domesticus,30886,4,US-TX,Fort Bend,L374130,Blucher Park (CTC 071),27.791317,-97.399174,2021-03-26,03:10 PM,eBird - Traveling Count,69,1,.738,,1,,,,
S38340341,House Sparrow,Passer domesticus,30886,1,US-CA,San Francisco,L1006665,Lands End,37.7862499,-122.5063992,2018-03-29,03:40 PM,eBird - Traveling Count,100,1,1.609,,1,,,,
S98221666,House Sparrow,Passer domesticus,30886,8,US-TX,Collin,L868594,Granger Lake--Wilson H. Fox Park,30.681953,-97.3535872,2018-07-04,08:15 AM,eBird - Traveling Count,130,1,2.816,,2,,,,
S33349374,American Pipit,Anthus rubescens,31227,20,US-TX,Dallas,L275885,Braunig Lake (HOTE 101),29.2518777,-98.3931431,2019-12-28,03:35 PM,eBird - Traveling Count,75,1,.644,,2,,,,
S29474630,American Pipit,Anthus rubescens,31227,2,US-TX,Denton,L1234575,Big Bend NP--Chisos Mountains Lodge area,29.2699985,-103.3004522,2017-06-30,06:35 PM,eBird - Traveling Count,96,1,.805,,1,,,Birds within a 5 min walking distance around the visitor center.,
S78571913,American Pipit,Anthus rubescens,31227,1,US-TX,Tarrant,L3236111,County Road 971,33.318382,-96.628764,2016-11-26,09:10 AM,eBird - Traveling Count,48,1,1.879,,1,,,,
S26683510,American Pipit,Anthus rubescens,31227,9,US-TX,Williamson,L788259,"Cypress Bend Park, New Braunfels",29.711165,-98.1059361,2019-04-05,01:10 PM,eBird - Traveling Count,40,1,.483,,3,,,"<br />Submitted from eBird for iOS, version 1.1.4 Build 34",
S53651279,American Pipit,Anthus rubescens,31227,12,US-TX,Bastrop,L775386,McInnish Park,32.9635946,-96.9416428,2014-07-09,05:15 PM,eBird - Traveling Count,71,1,1.609,,1,,,"77 degrees, clear, little to no wind.",
S54581782,American Pipit,Anthus rubescens,31227,1,US-TX,Brazoria,L366519,Lewisville Lake Park,33.0703978,-96.9915962,2017-12-23,09:58 AM,eBird - Traveling Count,34,1,1.609,,1,,,,
S27323320,American Pipit,Anthus rubescens,31227,25,US-TX,Collin,L4221409,CR 352,30.7631637,-97.3782393,2019-04-20,12:20 PM,eBird - Traveling Count,10,1,.805,,1,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",
S34128948,Sprague's Pipit,Anthus spragueii,31234,1,US-TX,Collin,L294849,Granger Lake Area (HOTE 031),30.7001608,-97.3597466,2017-01-11,07:28 AM,eBird - Traveling Count,155,1,32.187,,2,,CR 352 just north of FM 971,,47316531 47316551
S45636567,House Finch,Haemorhous mexicanus,31648,1,US-TX,Comal,L5854930,1441 (Private),30.159205,-97.3144913,2015-11-26,07:08 AM,eBird - Traveling Count,95,1,1.609,,2,,,"71 degrees, partly cloudy, light winds.",
S24901991,House Finch,Haemorhous mexicanus,31648,2,US-TX,Dallas,L1345402,Bamberger Nature Park,29.5601056,-98.6302328,2016-01-03,04:00 PM,eBird - Traveling Count,68,1,2.575,,1,,,"<br />Submitted from eBird for iOS, version 1.1.1 Build 19",
S29472086,House Finch,Haemorhous mexicanus,31648,4,US-TX,Denton,L2170366,Big Bend NP--Chisos Basin WTP,29.2786178,-103.3070424,2017-06-30,04:20 PM,eBird - Traveling Count,50,1,.805,,1,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",
S38203068,House Finch,Haemorhous mexicanus,31648,1,US-AZ,Coconino,L6099424,Highway 64 - KOA,35.328147,-112.157205,2019-08-31,06:45 AM,eBird - Casual Observation,,0,,,1,,,,
S24529998,House Finch,Haemorhous mexicanus,31648,1,US-TX,Tarrant,L3236111,County Road 971,33.318382,-96.628764,2016-04-22,07:00 PM,eBird - Stationary Count,30,1,,,1,,,"<br />Submitted from eBird for iOS, version 1.0.1 Build 5",
S28373572,House Finch,Haemorhous mexicanus,31648,3,US-TX,Williamson,L247123,Canyon Lake--Canyon Pk (HOTE 074),29.9097001,-98.2211248,2016-04-05,06:02 PM,eBird - Traveling Count,37,1,2.414,,1,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",
S54580292,House Finch,Haemorhous mexicanus,31648,1,US-TX,Brazoria,L1050285,Lewisville Lake Environmental Learning Area (LLELA),33.0662579,-96.9750008,2017-12-23,08:28 AM,eBird - Traveling Count,68,1,5.529,,1,,,,
S38161400,House Finch,Haemorhous mexicanus,31648,30,US-NM,Dona Ana,L6092041,Mesilla Hills Dr,32.266268,-106.83758,2017-04-15,07:05 AM,eBird - Traveling Count,20,1,.161,,2,,,,
S41036112,House Finch,Haemorhous mexicanus,31648,2,US-TX,Nueces,L257187,Bear Creek Park (UTC 097),29.8247288,-95.6288409,2018-06-28,03:08 PM,eBird - Traveling Count,66,1,.966,,1,,,,
S38340341,House Finch,Haemorhous mexicanus,31648,2,US-CA,San Francisco,L1006665,Lands End,37.7862499,-122.5063992,2018-03-29,03:40 PM,eBird - Traveling Count,100,1,1.609,,1,,,,
S24332123,House Finch,Haemorhous mexicanus,31648,X,US-CA,Santa Clara,L3803626,Camelot Drive,37.402976,-121.836566,2016-05-07,02:30 PM,eBird - Stationary Count,160,1,,,1,,,"Sunny, windy, 90 degrees. Watched for birds out the back window and from the back porch on and off. <br />Submitted from eBird for iOS, version 1.0.1 Build 5",
S46851216,House Finch,Haemorhous mexicanus,31648,1,US-TX,Collin,L697965,"Berry Springs Park, Georgetown",30.6820084,-97.6417637,2019-03-10,08:14 AM,eBird - Traveling Count,58,1,2.647,,1,,,"83 degrees, partly cloudy, little to no wind.",
S38203066,Red Crossbill,Loxia curvirostra,31835,5,US-AZ,Coconino,L281856,Grand Canyon NP--South Rim,36.016,-112.09,2020-07-01,09:40 AM,eBird - Traveling Count,605,1,40.234,,2,,AZ Natlion Scenic Trail at Desert View Drive,,
S54291043,Pine Siskin,Spinus pinus,31931,2,US-TX,Comal,L8928155,Pearce Lane,30.140888,-97.5674817,2013-12-26,08:00 AM,eBird - Traveling Count,125,1,2.012,,1,,,"62 degrees, mostly clear skies, wind 5 mph.  Survey on private property. Exact location not specified to protect landowner's privacy.",
S43224489,Pine Siskin,Spinus pinus,31931,2,US-TX,Denton,L128913,Big Bend NP (please use more specific location if possible),29.2495625,-103.2501433,2017-02-03,04:39 PM,eBird - Traveling Count,15,1,.402,,1,,,,
S38203066,Pine Siskin,Spinus pinus,31931,1,US-AZ,Coconino,L281856,Grand Canyon NP--South Rim,36.016,-112.09,2020-07-01,09:40 AM,eBird - Traveling Count,605,1,40.234,,2,,,,
S78571913,Pine Siskin,Spinus pinus,31931,9,US-TX,Tarrant,L3236111,County Road 971,33.318382,-96.628764,2016-11-26,09:10 AM,eBird - Traveling Count,48,1,1.879,,1,,,,
S132245797,Lesser Goldfinch,Spinus psaltria,31945,1,US-TX,Dallas,L23304048,"12607 Carriage Dove, San Antonio US-TX 29.56361, -98.63327",29.563612,-98.633272,2014-07-08,04:14 PM,eBird - Casual Observation,,0,,,1,,,,
S57143723,Lesser Goldfinch,Spinus psaltria,31945,1,US-TX,Denton,L3623818,Big Bend NP--Boot Canyon Trail,29.2482183,-103.2933675,2015-11-28,11:30 AM,eBird - Traveling Count,71,1,1.931,,1,,,,
S35064944,Lesser Goldfinch,Spinus psaltria,31945,1,US-TX,Aransas,L129070,Sabal Palm Sanctuary (LTC 042),25.85233,-97.4176839,2020-02-24,10:19 AM,eBird - Traveling Count,75,1,1.609,,1,,,,
S38203066,Lesser Goldfinch,Spinus psaltria,31945,1,US-AZ,Coconino,L281856,Grand Canyon NP--South Rim,36.016,-112.09,2020-07-01,09:40 AM,eBird - Traveling Count,605,1,40.234,,2,,,,
S56579405,Lesser Goldfinch,Spinus psaltria,31945,1,US-TX,Williamson,L247123,Canyon Lake--Canyon Pk (HOTE 074),29.9097001,-98.2211248,2020-09-10,10:41 AM,eBird - Traveling Count,19,1,2.414,,1,,,,
S38161400,Lesser Goldfinch,Spinus psaltria,31945,2,US-NM,Dona Ana,L6092041,Mesilla Hills Dr,32.266268,-106.83758,2017-04-15,07:05 AM,eBird - Traveling Count,20,1,.161,,2,,,,
S76447696,Lesser Goldfinch,Spinus psaltria,31945,1,US-TX,Brewster,L128890,Bentsen-Rio Grande Val. SP WBC (Mission) (LTC 069),26.1849709,-98.3793885,2014-03-01,08:01 AM,eBird - Traveling Count,178,1,1.609,,1,,,,
S29301792,Lesser Goldfinch,Spinus psaltria,31945,4,US-TX,Fort Bend,L454308,"Rose Hill Cemetery, Corpus Christi",27.7908875,-97.4213639,2014-05-20,10:30 AM,eBird - Traveling Count,66,1,.644,,1,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",
S92347128,Lesser Goldfinch,Spinus psaltria,31945,2,US-CA,San Francisco,L1006665,Lands End,37.7862499,-122.5063992,2017-07-20,02:37 PM,eBird - Traveling Count,58,1,2.074,,1,,,,
S38228193,Lesser Goldfinch,Spinus psaltria,31945,1,US-CA,Santa Clara,L370800,Alum Rock Park,37.3950846,-121.8036175,2017-05-18,07:40 PM,eBird - Traveling Count,55,1,.805,,2,,,,
S28658846,Lesser Goldfinch,Spinus psaltria,31945,7,US-TX,Collin,L849838,Booty's Road Park,30.6632943,-97.7160931,2017-03-07,10:20 AM,eBird - Traveling Count,74,1,1.287,,1,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",
S26676541,American Goldfinch,Spinus tristis,31953,2,US-TX,Galveston,L130767,Aransas NWR (CTC 037) (Aransas Co.),28.3108004,-96.8011664,2018-06-30,11:55 AM,eBird - Traveling Count,173,1,24.14,,1,,,"<br />Submitted from eBird for iOS, version 1.1.4 Build 34",
S132245797,American Goldfinch,Spinus tristis,31953,3,US-TX,Dallas,L23304048,"12607 Carriage Dove, San Antonio US-TX 29.56361, -98.63327",29.563612,-98.633272,2014-07-08,04:14 PM,eBird - Casual Observation,,0,,,1,,Calling repeatedly.,,
S43158516,American Goldfinch,Spinus tristis,31953,1,US-TX,Denton,L128911,Big Bend NP--Chisos Basin (FWTX 42),29.2722493,-103.298049,2016-10-03,08:27 AM,eBird - Traveling Count,284,1,10.097,,1,,"Boot Canyon, heard only","Mostly Pinnacles Trail, some Boot Springs Trail sightings included. About 60-78 degrees, partly cloudy, wind 0-10 mph.",
S32728813,American Goldfinch,Spinus tristis,31953,2,US-TX,Tarrant,L3236111,County Road 971,33.318382,-96.628764,2018-04-08,09:40 AM,eBird - Traveling Count,115,1,3.219,,1,,,,
S26908018,American Goldfinch,Spinus tristis,31953,2,US-TX,Williamson,L284140,Canyon Lake--Dam & Nature Trl below dam (HOTE 073),29.8696133,-98.1951008,2014-04-19,08:49 AM,eBird - Traveling Count,75,1,1.287,,1,,,"<br />Submitted from eBird for iOS, version 1.1.4 Build 34",
S53644805,American Goldfinch,Spinus tristis,31953,1,US-TX,Bastrop,L270567,White Rock Lake & Old Fish Hatchery (PPW-W 086),32.8156276,-96.7264652,2014-07-09,02:46 PM,eBird - Traveling Count,50,1,1.207,,1,,,,
S54580292,American Goldfinch,Spinus tristis,31953,9,US-TX,Brazoria,L1050285,Lewisville Lake Environmental Learning Area (LLELA),33.0662579,-96.9750008,2017-12-23,08:28 AM,eBird - Traveling Count,68,1,5.529,,1,,,,
S27703962,American Goldfinch,Spinus tristis,31953,2,US-TX,Brewster,L128890,Bentsen-Rio Grande Val. SP WBC (Mission) (LTC 069),26.1849709,-98.3793885,2017-12-11,04:50 PM,eBird - Traveling Count,104,1,1.609,,1,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",
S27323283,American Goldfinch,Spinus tristis,31953,1,US-TX,Collin,L4231551,Dickerson's River Bottom,30.6511329,-97.4278421,2019-04-20,08:50 AM,eBird - Traveling Count,31,1,.322,,1,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",
S28515284,Cassin's Sparrow,Peucaea cassinii,32261,3,US-TX,Dallas,L4417903,Prairie Road,29.222409,-98.612779,2017-04-23,08:45 AM,eBird - Traveling Count,35,1,1.609,,1,,Singing,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",
S39612705,Cassin's Sparrow,Peucaea cassinii,32261,1,US-TX,Denton,L6330720,Highway 90,30.347232,-103.696658,2014-12-22,07:30 PM,eBird - Casual Observation,,0,,,2,,Heard singing,,
S28919233,Grasshopper Sparrow,Ammodramus savannarum,32268,1,US-TX,Galveston,L273461,Goose Island SP (CTC 048),28.13255,-96.985052,2016-06-14,09:25 AM,eBird - Traveling Count,150,1,2.414,,1,,Campsite 212,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",36198781
S28519024,Grasshopper Sparrow,Ammodramus savannarum,32268,2,US-TX,Dallas,L160563,Mitchell Lake Audubon Center (HOTE 103),29.3105956,-98.4996938,2017-04-23,09:59 AM,eBird - Traveling Count,206,1,3.219,,1,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",
S67365903,Grasshopper Sparrow,Ammodramus savannarum,32268,1,US-TX,Collin,L11179543,Park Place Drive (Private),30.6364247,-97.8033833,2015-07-26,07:05 AM,eBird - Traveling Count,75,1,1.207,,2,,,,
S19063988,Olive Sparrow,Arremonops rufivirgatus,32291,6,US-TX,Aransas,L273764,Hugh Ramsey Park (Harlingen Arroyo Colorado) WBC (LTC 026),26.1857402,-97.6641657,2019-09-28,09:15 AM,eBird - Traveling Count,105,1,2.414,,2,,,Overcast sky,
S27689893,Olive Sparrow,Arremonops rufivirgatus,32291,2,US-TX,Brewster,L128890,Bentsen-Rio Grande Val. SP WBC (Mission) (LTC 069),26.1849709,-98.3793885,2017-12-11,01:15 PM,eBird - Traveling Count,102,1,3.219,,1,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",
S26676541,Chipping Sparrow,Spizella passerina,32315,15,US-TX,Galveston,L130767,Aransas NWR (CTC 037) (Aransas Co.),28.3108004,-96.8011664,2018-06-30,11:55 AM,eBird - Traveling Count,173,1,24.14,,1,,,"<br />Submitted from eBird for iOS, version 1.1.4 Build 34",
S33150894,Chipping Sparrow,Spizella passerina,32315,1,US-TX,Dallas,L783521,Crescent Bend Nature Park (Bexar Co.),29.5502272,-98.2325739,2019-05-12,12:40 PM,eBird - Traveling Count,75,1,.322,,1,,,,
S29471809,Chipping Sparrow,Spizella passerina,32315,1,US-TX,Denton,L2170366,Big Bend NP--Chisos Basin WTP,29.2786178,-103.3070424,2016-01-17,07:35 PM,eBird - Traveling Count,25,1,.805,,1,,,"Marsh <br />Submitted from eBird for iOS, version 1.1.5 Build 44",
S26029601,Chipping Sparrow,Spizella passerina,32315,12,US-TX,Tarrant,L3236111,County Road 971,33.318382,-96.628764,2018-11-23,12:20 PM,eBird - Traveling Count,42,1,1.287,,1,,,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",
S16429272,Chipping Sparrow,Spizella passerina,32315,48,US-TX,Williamson,L1437688,Canyon Lake--Overlook Park/SE Nature trails,29.8603424,-98.1966476,2018-04-21,04:35 PM,eBird - Traveling Count,70,1,1.609,,2,,,"Temperature 64 degrees. Sunny, no clouds. Wind 10mph.",
S27703962,Chipping Sparrow,Spizella passerina,32315,12,US-TX,Brewster,L128890,Bentsen-Rio Grande Val. SP WBC (Mission) (LTC 069),26.1849709,-98.3793885,2017-12-11,04:50 PM,eBird - Traveling Count,104,1,1.609,,1,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",
S28925724,Chipping Sparrow,Spizella passerina,32315,1,US-TX,Fort Bend,L3112005,Mustang Isl.--the Willows,27.734525,-97.132616,2016-06-14,04:55 PM,eBird - Stationary Count,21,1,,,1,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",
S67365903,Chipping Sparrow,Spizella passerina,32315,2,US-TX,Collin,L11179543,Park Place Drive (Private),30.6364247,-97.8033833,2015-07-26,07:05 AM,eBird - Traveling Count,75,1,1.207,,2,,,,
S35556447,Clay-colored Sparrow,Spizella pallida,32321,4,US-TX,Dallas,L5635341,Prairie Road,29.222342,-98.606222,2016-03-17,07:50 AM,eBird - Traveling Count,58,1,.402,,1,,,,
S29494588,Clay-colored Sparrow,Spizella pallida,32321,1,US-TX,Denton,L1052368,Big Bend NP--Daniel's Ranch Rd.,29.1858683,-102.9679656,2015-07-25,07:50 AM,eBird - Traveling Count,150,1,1.207,,1,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",
S28539460,Clay-colored Sparrow,Spizella pallida,32321,1,US-TX,Williamson,L4421723,FM 311,29.8428689,-98.3585961,2017-12-01,08:30 AM,eBird - Traveling Count,30,1,.966,,1,,buzzy song,,
S28924579,Clay-colored Sparrow,Spizella pallida,32321,1,US-TX,Fort Bend,L422541,Leonabelle Turnbull Birding Ctr. (CTC 057),27.8275297,-97.0789558,2016-06-14,02:55 PM,eBird - Traveling Count,75,1,.322,,1,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",
S16243431,Field Sparrow,Spizella pusilla,32328,1,US-TX,Dallas,L2509542,Government Canyon State Natural Area,29.550074,-98.7625676,2016-01-04,10:20 AM,eBird - Traveling Count,175,1,5.15,,2,,,"Starting temperature low 40s, ended in the mid 50s. Sky completely overcast. Very light breeze.",
S26029601,Field Sparrow,Spizella pusilla,32328,2,US-TX,Tarrant,L3236111,County Road 971,33.318382,-96.628764,2018-11-23,12:20 PM,eBird - Traveling Count,42,1,1.287,,1,,,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",
S26906877,Field Sparrow,Spizella pusilla,32328,1,US-TX,Williamson,L1437688,Canyon Lake--Overlook Park/SE Nature trails,29.8603424,-98.1966476,2014-04-19,07:47 AM,eBird - Traveling Count,57,1,1.287,,1,,,"<br />Submitted from eBird for iOS, version 1.1.4 Build 34",
S53641937,Field Sparrow,Spizella pusilla,32328,1,US-TX,Bastrop,L600803,Trinity River Audubon Center,32.703804,-96.705555,2014-07-09,12:41 PM,eBird - Traveling Count,82,1,2.012,,1,,,"80 degrees, clear, wind 10-15 mph.",
S27323290,Field Sparrow,Spizella pusilla,32328,1,US-TX,Collin,L1250260,Granger Lake--San Gabriel Unit,30.6674472,-97.4020386,2019-04-20,09:55 AM,eBird - Casual Observation,0,0,,,1,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",
S29494588,Brewer's Sparrow,Spizella breweri,32333,2,US-TX,Denton,L1052368,Big Bend NP--Daniel's Ranch Rd.,29.1858683,-102.9679656,2015-07-25,07:50 AM,eBird - Traveling Count,150,1,1.207,,1,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",
